,driver,midrace_pos,high_pos,low_pos,avg_pos,pass_dif,GF_Passes,GF_Passed,quality_passes,quality_pass_pct,fast_lap,top15_laps,top15_lap_pct,laps_led,LL_pct,total_laps,driver_rating,race_num,year,start,finish,laps,pos_dif,finishpoints,DFS,DfsRank
5021,Austin Cindric,2,1,6,2,4,15,11,14,93.3,55,204,100.0,113,55.4,204,144.7,33,2021,1,2,204,-1,42,94.0,1
5022,Riley Herbst,10,4,14,10,-3,42,45,40,95.2,1,204,100.0,0,0.0,204,95.1,33,2021,5,4,204,1,40,41.45,8
5023,John Hunter Nemechek,3,1,9,3,3,28,25,25,89.3,23,204,100.0,39,19.1,204,122.4,33,2021,2,6,204,-4,38,54.1,4
5024,Brett Moffitt,20,7,23,16,25,83,58,37,44.6,0,108,52.9,0,0.0,204,77.8,33,2021,20,8,204,12,36,48.0,5
5025,Sheldon Creed,11,2,30,14,11,65,54,38,58.5,0,156,76.5,0,0.0,204,80.8,33,2021,10,10,204,0,34,34.0,11
5026,Noah Gragson,12,1,26,7,13,42,29,27,64.3,3,192,94.1,3,1.5,204,104.9,33,2021,7,12,204,-5,31,28.1,17
5027,A.J. Allmendinger,4,2,21,8,3,42,39,37,88.1,3,195,95.6,0,0.0,204,96.7,33,2021,12,14,204,-2,29,28.35,16
5028,Blaine Perkins,27,14,29,23,-4,54,58,8,14.8,0,7,3.4,0,0.0,204,61.2,33,2021,21,16,204,5,27,32.0,13
5029,Jeremy Clements,18,13,22,18,-6,59,65,1,1.7,0,2,1.0,0,0.0,204,67.2,33,2021,22,18,204,4,25,29.0,14
5030,Brandon Brown,17,10,23,19,-2,74,76,4,5.4,0,9,4.4,0,0.0,204,63.8,33,2021,19,20,204,-1,23,22.0,21
5031,J.J. Yeley,28,17,36,27,3,71,68,0,0.0,0,0,0.0,0,0.0,204,47.0,33,2021,29,22,204,7,20,27.0,18
5032,Tommy Joe Martins,24,18,34,25,-2,63,65,0,0.0,0,0,0.0,0,0.0,204,51.0,33,2021,23,24,204,-1,18,17.0,23
5033,Kyle Weatherman,25,11,30,25,-2,49,51,0,0.0,0,1,0.5,0,0.0,204,48.3,33,2021,24,26,204,-2,16,14.0,25
5034,Ryan Vargas,34,27,36,33,-12,17,29,0,0.0,0,0,0.0,0,0.0,204,31.3,33,2021,30,28,204,2,14,16.0,24
5035,Alex Labbe,19,16,33,24,-22,36,58,0,0.0,0,0,0.0,0,0.0,202,50.0,33,2021,26,30,202,-4,12,8.0,26
5036,Josh Williams,22,15,28,22,-10,79,89,0,0.0,0,0,0.0,0,0.0,194,50.8,33,2021,16,32,194,-16,9,-7.0,32
5037,Stefan Parsons,32,25,36,32,1,40,39,0,0.0,0,0,0.0,0,0.0,123,36.5,33,2021,28,34,123,-6,7,1.0,30
5038,Jeffrey Earnhardt,36,26,36,35,-11,23,34,0,0.0,0,0,0.0,0,0.0,57,24.3,33,2021,31,36,57,-5,5,0.0,31
5039,Austin Hill,18,1,27,5,-12,161,173,137,85.1,1,113,94.2,23,19.2,120,122.7,1,2022,2,1,120,1,45,52.2,6
5040,Noah Gragson,14,1,30,6,21,172,151,135,78.5,3,113,94.2,12,10.0,120,115.6,1,2022,14,3,120,11,41,56.35,4
5041,Justin Allgaier,5,2,27,12,33,258,225,163,63.2,3,86,71.7,0,0.0,120,92.8,1,2022,17,5,120,12,39,52.35,5
5042,Anthony Alfredo,35,3,38,30,-6,86,92,55,64.0,8,22,18.3,0,0.0,120,53.7,1,2022,16,7,120,9,37,49.6,7
5043,Josh Bilicki,13,1,33,17,32,149,117,58,38.9,1,43,35.8,10,8.3,120,75.6,1,2022,31,9,120,22,35,59.95,1
5044,Ty Gibbs,7,1,20,9,-12,171,183,124,72.5,0,102,85.0,3,2.5,120,98.8,1,2022,15,11,120,4,32,36.75,12
5045,J.J. Yeley,32,4,37,25,20,120,100,7,5.8,2,6,5.0,0,0.0,120,67.1,1,2022,21,13,120,8,30,38.9,11
5046,Jeffrey Earnhardt,34,10,35,26,17,170,153,51,30.0,6,15,12.5,0,0.0,120,75.2,1,2022,20,15,120,5,28,35.7,14
5047,Brandon Jones,9,2,32,12,-6,256,262,185,72.3,4,94,78.3,0,0.0,120,81.8,1,2022,9,17,120,-8,26,19.8,21
5048,Jeb Burton,22,2,31,18,1,190,189,95,50.0,1,45,37.5,0,0.0,120,69.2,1,2022,27,19,120,8,24,32.45,15
5049,Kyle Sieg,30,6,37,26,-11,82,93,7,8.5,0,3,2.5,0,0.0,120,41.8,1,2022,36,21,120,15,21,36.0,13
5050,Jade Buford,16,1,31,10,-14,218,232,176,80.7,1,105,87.5,0,0.0,119,83.4,1,2022,3,23,119,-20,19,-0.55,32
5051,Matt Mills,33,2,38,28,8,79,71,13,16.5,2,7,5.8,0,0.0,119,44.1,1,2022,18,25,119,-7,17,10.9,28
5052,Jesse Iwuji,24,10,37,27,-14,70,84,4,5.7,1,2,1.7,0,0.0,118,40.0,1,2022,30,27,118,3,15,18.45,23
5053,"Joe Graf, Jr.",15,1,36,27,-19,46,65,12,26.1,3,16,13.3,3,2.5,110,46.0,1,2022,29,29,110,0,13,15.1,26
5054,Josh Williams,26,4,32,27,-19,70,89,14,20.0,2,6,5.0,0,0.0,95,46.2,1,2022,24,31,95,-7,10,3.9,29
5055,Shane Lee,23,2,38,24,17,82,65,8,9.8,0,12,10.0,0,0.0,91,47.7,1,2022,37,33,91,4,8,12.0,27
5056,C.J. McLaughlin,31,5,36,28,14,66,52,9,13.6,1,13,10.8,0,0.0,91,35.3,1,2022,26,35,91,-9,6,-2.55,34
5057,Jeremy Clements,37,6,35,34,20,45,25,22,48.9,1,7,5.8,0,0.0,13,34.4,1,2022,35,37,13,-2,4,2.45,30
5058,A.J. Allmendinger,4,1,32,8,3,157,154,120,76.4,2,105,87.5,18,15.0,120,119.2,1,2022,11,2,120,9,42,56.4,3
5059,Riley Herbst,10,2,26,9,-1,195,196,157,80.5,1,103,85.8,0,0.0,120,109.7,1,2022,10,4,120,6,40,46.45,9
5060,Sheldon Creed,12,1,28,11,-16,197,213,147,74.6,0,94,78.3,0,0.0,120,88.8,1,2022,4,6,120,-2,38,36.0,13
5061,Ryan Sieg,2,2,30,11,3,234,231,166,70.9,5,96,80.0,0,0.0,120,95.5,1,2022,19,8,120,11,36,49.25,8
5062,Brandon Brown,6,1,28,11,-14,199,213,112,56.3,1,87,72.5,12,10.0,120,91.6,1,2022,13,10,120,3,34,40.45,10
5063,Ryan Truex,20,5,38,20,21,193,172,55,28.5,4,24,20.0,0,0.0,120,70.8,1,2022,38,12,120,26,31,58.8,2
5064,Landon Cassill,21,2,33,10,-22,173,195,131,75.7,1,96,80.0,0,0.0,120,91.4,1,2022,6,14,120,-8,29,21.45,19
5065,Josh Berry,8,1,28,13,-13,190,203,120,63.2,4,77,64.2,1,0.8,120,77.5,1,2022,7,16,120,-9,27,20.05,20
5066,Ryan Vargas,25,1,31,20,-3,85,88,14,16.5,3,20,16.7,0,0.0,120,61.8,1,2022,8,18,120,-10,25,16.35,25
5067,Bayley Currey,29,2,33,21,6,97,91,13,13.4,5,18,15.0,0,0.0,120,57.4,1,2022,25,20,120,5,23,30.25,17
5068,Myatt Snider,11,3,33,12,20,236,216,180,76.3,2,97,80.8,0,0.0,119,83.1,1,2022,33,22,119,11,20,31.9,16
5069,Tommy Joe Martins,27,2,37,25,-10,116,126,11,9.5,6,5,4.2,0,0.0,119,50.2,1,2022,32,24,119,8,18,28.7,18
5070,Joey Gase,28,13,36,28,-17,47,64,0,0.0,2,1,0.8,0,0.0,119,38.1,1,2022,28,26,119,2,16,18.9,22
5071,Daniel Hemric,1,1,33,11,4,93,89,62,66.7,4,83,69.2,38,31.7,116,92.0,1,2022,1,28,116,-27,14,-1.7,33
5072,Sam Mayer,3,3,35,24,35,189,154,68,36.0,5,26,21.7,0,0.0,105,55.8,1,2022,34,30,105,4,12,18.25,24
5073,Kyle Weatherman,19,4,28,23,-11,109,120,24,22.0,1,15,12.5,0,0.0,91,56.6,1,2022,23,32,91,-9,9,0.45,31
5074,Brett Moffitt,17,3,30,22,-34,139,173,70,50.4,1,30,25.0,0,0.0,91,60.3,1,2022,5,34,91,-29,7,-21.55,37
5075,Drew Dollar,36,6,33,33,-2,35,37,34,97.1,0,13,10.8,0,0.0,14,35.7,1,2022,12,36,14,-24,5,-19.0,36
5076,Caesar Bacarella,38,17,38,37,-17,18,35,0,0.0,0,0,0.0,0,0.0,11,23.3,1,2022,22,38,11,-16,3,-13.0,35
5077,Cole Custer,1,1,22,3,21,40,19,34,85.0,36,161,97.6,80,48.5,165,146.5,2,2022,2,1,165,1,45,82.2,1
5078,Trevor Bayne,8,1,13,6,7,45,38,44,97.8,10,165,100.0,24,14.5,165,112.7,2,2022,4,3,165,1,41,52.5,4
5079,Anthony Alfredo,19,1,34,20,-18,73,91,9,12.3,0,32,19.4,0,0.0,165,69.0,2,2022,28,5,165,23,39,62.0,2
5080,A.J. Allmendinger,34,1,34,16,-1,62,63,35,56.5,12,90,54.5,13,7.9,165,94.4,2,2022,1,7,165,-6,37,39.65,10
5081,Riley Herbst,11,4,25,11,-8,60,68,53,88.3,6,159,96.4,0,0.0,165,88.8,2,2022,16,9,165,7,35,44.7,9
5082,Brandon Brown,12,7,32,16,17,91,74,46,50.5,0,110,66.7,0,0.0,165,79.2,2,2022,30,11,165,19,32,51.0,5
5083,Ty Gibbs,5,1,33,10,28,99,71,64,64.6,2,135,81.8,3,1.8,165,90.4,2,2022,12,13,165,-1,30,30.65,17
5084,"Joe Graf, Jr.",22,10,35,24,19,108,89,2,1.9,0,7,4.2,0,0.0,165,60.7,2,2022,18,15,165,3,28,31.0,16
5085,Jeremy Clements,16,5,35,20,13,109,96,25,22.9,0,44,26.7,0,0.0,165,65.5,2,2022,10,17,165,-7,26,19.0,21
5086,Brett Moffitt,14,4,25,16,-11,71,82,25,35.2,0,91,55.2,0,0.0,165,73.0,2,2022,17,19,165,-2,24,22.0,19
5087,Josh Williams,27,21,37,28,-14,54,68,0,0.0,0,0,0.0,0,0.0,165,44.5,2,2022,34,21,165,13,21,34.0,14
5088,Matt Mills,26,16,35,25,2,65,63,0,0.0,0,0,0.0,0,0.0,165,49.3,2,2022,25,23,165,2,19,21.0,20
5089,Kaz Grala,20,10,35,23,-3,53,56,10,18.9,0,29,17.8,0,0.0,163,62.0,2,2022,29,25,163,4,17,21.0,20
5090,Austin Hill,35,8,38,34,-29,10,39,1,10.0,0,2,1.2,0,0.0,162,33.3,2,2022,8,27,162,-19,15,-4.0,28
5091,Jeffrey Earnhardt,18,11,37,20,44,105,61,17,16.2,0,39,24.2,0,0.0,161,63.2,2,2022,37,29,161,8,13,21.0,20
5092,Tommy Joe Martins,32,22,36,33,7,22,15,0,0.0,0,0,0.0,0,0.0,158,32.7,2,2022,27,31,158,-4,10,6.0,23
5093,Brandon Jones,3,1,31,10,14,78,64,58,74.4,6,142,91.6,3,1.9,155,90.2,2,2022,3,33,155,-30,8,-18.55,31
5094,Ryan Vargas,28,21,36,28,-19,44,63,0,0.0,0,0,0.0,0,0.0,150,41.3,2,2022,32,35,150,-3,6,3.0,26
5095,Jade Buford,13,10,24,21,1,60,59,27,45.0,0,72,58.5,0,0.0,123,69.2,2,2022,15,37,123,-22,4,-18.0,30
5096,Noah Gragson,2,1,14,3,5,39,34,34,87.2,19,165,100.0,25,15.2,165,124.8,2,2022,6,2,165,4,42,60.8,3
5097,Josh Berry,7,2,13,6,8,47,39,43,91.5,1,165,100.0,0,0.0,165,106.9,2,2022,11,4,165,7,40,47.45,7
5098,Sam Mayer,10,4,17,8,-2,90,92,60,66.7,0,163,98.8,0,0.0,165,96.0,2,2022,13,6,165,7,38,45.0,8
5099,Justin Allgaier,4,1,20,4,6,59,53,55,93.2,0,165,100.0,7,4.2,165,108.9,2,2022,20,8,165,12,36,49.75,6
5100,Ryan Sieg,15,3,33,13,24,85,61,53,62.4,0,131,79.4,0,0.0,165,83.0,2,2022,14,10,165,4,34,38.0,12
5101,Daniel Hemric,6,1,15,7,-7,64,71,60,93.8,1,165,100.0,10,6.1,165,96.7,2,2022,5,12,165,-7,31,26.95,18
5102,Jeb Burton,17,11,29,17,8,85,77,21,24.7,0,46,27.9,0,0.0,165,72.8,2,2022,21,14,165,7,29,36.0,13
5103,Kyle Weatherman,24,10,33,20,-3,73,76,5,6.8,0,28,17.0,0,0.0,165,61.3,2,2022,22,16,165,6,27,33.0,15
5104,Kyle Sieg,29,12,38,25,1,76,75,2,2.6,0,13,7.9,0,0.0,165,52.2,2,2022,38,18,165,20,25,45.0,8
5105,Joey Gase,30,16,36,27,0,72,72,0,0.0,0,0,0.0,0,0.0,165,43.8,2,2022,36,20,165,16,23,39.0,11
5106,J.J. Yeley,25,14,35,26,-7,67,74,2,3.0,0,5,3.0,0,0.0,165,50.3,2,2022,24,22,165,2,20,22.0,19
5107,Alex Labbe,31,15,35,26,-34,32,66,1,3.1,0,0,0.0,0,0.0,165,45.0,2,2022,19,24,165,-5,18,13.0,22
5108,Myatt Snider,21,11,33,24,-19,58,77,5,8.6,0,5,3.1,0,0.0,163,52.0,2,2022,31,26,163,5,16,21.0,20
5109,Mason Massey,33,25,35,32,1,37,36,0,0.0,0,0,0.0,0,0.0,162,33.8,2,2022,33,28,162,5,14,19.0,21
5110,Stefan Parsons,23,15,33,22,-6,84,90,3,3.6,0,4,2.5,0,0.0,159,59.3,2,2022,23,30,159,-7,12,5.0,24
5111,Sheldon Creed,9,6,22,13,-15,80,95,48,60.0,0,133,85.3,0,0.0,156,79.2,2,2022,9,32,156,-23,9,-14.0,29
5112,Bayley Currey,36,14,36,30,-20,35,55,6,17.1,0,3,1.9,0,0.0,154,51.5,2,2022,26,34,154,-8,7,-1.0,27
5113,Jesse Iwuji,37,35,38,37,-2,1,3,0,0.0,0,0,0.0,0,0.0,131,24.7,2,2022,35,36,131,-1,5,4.0,25
5114,Landon Cassill,38,7,12,37,-2,3,5,3,100.0,0,6,100.0,0,0.0,6,26.5,2,2022,7,38,6,-31,3,-28.0,32
5115,Ty Gibbs,7,1,16,5,23,66,43,58,87.9,24,199,99.5,6,3.0,200,126.0,3,2022,11,1,200,10,45,67.3,3
5116,Daniel Hemric,8,1,22,6,-3,76,79,62,81.6,5,197,98.5,0,0.0,200,108.4,3,2022,6,3,200,3,41,46.25,6
5117,Justin Allgaier,3,1,35,6,25,75,50,53,70.7,25,184,92.0,62,31.0,200,123.4,3,2022,16,5,200,11,39,76.75,1
5118,Sheldon Creed,9,1,33,13,18,89,71,33,37.1,4,158,79.0,5,2.5,200,91.2,3,2022,8,7,200,1,37,41.05,9
5119,A.J. Allmendinger,11,1,20,8,-11,64,75,48,75.0,8,192,96.0,32,16.0,200,99.1,3,2022,1,9,200,-8,35,38.6,11
5120,Jeremy Clements,17,3,28,15,-11,55,66,32,58.2,0,95,47.5,0,0.0,200,79.0,3,2022,12,11,200,1,32,33.0,15
5121,Ryan Ellis,18,9,37,20,10,75,65,6,8.0,0,16,8.0,0,0.0,200,73.7,3,2022,35,13,200,22,30,52.0,4
5122,Alex Labbe,26,1,36,22,12,83,71,15,18.1,0,22,11.1,0,0.0,199,66.3,3,2022,17,15,199,2,28,30.0,16
5123,Anthony Alfredo,21,12,31,21,-13,68,81,6,8.8,0,21,10.6,0,0.0,199,59.0,3,2022,25,17,199,8,26,34.0,14
5124,Jeb Burton,22,12,38,21,30,102,72,10,9.8,0,7,3.5,0,0.0,198,63.8,3,2022,38,19,198,19,24,43.0,7
5125,Myatt Snider,30,15,36,27,-17,53,70,1,1.9,0,1,0.5,0,0.0,198,45.0,3,2022,34,21,198,13,21,34.0,14
5126,Kaz Grala,19,12,31,20,8,79,71,7,8.9,0,13,6.6,0,0.0,198,62.2,3,2022,23,23,198,0,19,19.0,21
5127,Sam Mayer,2,1,27,6,-3,36,39,33,91.7,6,180,90.9,25,12.6,198,101.2,3,2022,9,25,198,-16,17,9.95,23
5128,Mason Massey,32,9,35,29,-3,40,43,0,0.0,0,0,0.0,0,0.0,195,38.7,3,2022,32,27,195,5,15,20.0,19
5129,"Joe Graf, Jr.",35,2,35,29,1,52,51,0,0.0,0,4,2.1,0,0.0,194,45.7,3,2022,22,29,194,-7,13,6.0,25
5130,Ryan Truex,13,1,22,9,13,84,71,67,79.8,1,189,99.5,0,0.0,190,80.7,3,2022,7,31,190,-24,10,-13.55,34
5131,Ryan Vargas,28,11,36,30,-6,43,49,0,0.0,0,1,0.6,0,0.0,168,36.3,3,2022,28,33,168,-5,8,3.0,26
5132,Jesse Iwuji,33,29,38,35,-6,7,13,0,0.0,0,0,0.0,0,0.0,156,28.7,3,2022,37,35,156,2,6,8.0,24
5133,Ryan Sieg,37,11,37,37,-19,6,25,5,83.3,0,3,12.0,0,0.0,25,25.3,3,2022,20,37,25,-17,4,-13.0,33
5134,Noah Gragson,6,1,25,3,12,62,50,47,75.8,35,194,97.0,52,26.0,200,131.0,3,2022,4,2,200,2,42,72.75,2
5135,Josh Berry,5,1,20,6,-9,54,63,49,90.7,1,198,99.0,0,0.0,200,100.1,3,2022,2,4,200,-2,40,38.45,12
5136,Landon Cassill,14,4,36,12,33,92,59,63,68.5,4,182,91.0,0,0.0,200,98.6,3,2022,5,6,200,-1,38,38.8,10
5137,Brett Moffitt,16,8,36,17,33,89,56,20,22.5,1,112,56.0,0,0.0,200,81.5,3,2022,13,8,200,5,36,41.45,8
5138,Brandon Jones,10,1,34,10,12,77,65,49,63.6,2,175,87.5,2,1.0,200,88.7,3,2022,21,10,200,11,34,46.4,5
5139,John Hunter Nemechek,4,1,17,10,5,60,55,55,91.7,1,199,99.5,0,0.0,200,88.1,3,2022,10,12,200,-2,31,29.45,17
5140,Riley Herbst,12,3,23,11,-10,58,68,42,72.4,4,195,97.5,0,0.0,200,81.1,3,2022,3,14,200,-11,29,19.8,20
5141,Kyle Sieg,24,7,35,22,-11,81,92,5,6.2,0,7,3.5,0,0.0,199,57.7,3,2022,24,16,199,8,27,35.0,13
5142,Bayley Currey,20,7,30,20,-12,59,71,6,10.2,0,10,5.0,0,0.0,199,63.3,3,2022,27,18,199,9,25,34.0,14
5143,J.J. Yeley,23,17,34,27,-19,68,87,0,0.0,0,0,0.0,0,0.0,198,47.8,3,2022,30,20,198,10,23,33.0,15
5144,Joey Gase,27,7,36,29,-27,44,71,1,2.3,0,3,1.5,0,0.0,198,40.8,3,2022,36,22,198,14,20,34.0,14
5145,C.J. McLaughlin,29,14,36,27,-8,78,86,2,2.6,0,0,0.0,0,0.0,198,41.8,3,2022,31,24,198,7,18,25.0,18
5146,Kyle Weatherman,31,6,36,28,-6,35,41,0,0.0,0,0,0.0,0,0.0,196,44.3,3,2022,26,26,196,0,16,16.0,22
5147,Jade Buford,15,5,35,27,-14,53,67,1,1.9,0,10,5.1,0,0.0,195,50.0,3,2022,14,28,195,-14,14,0.0,29
5148,Brandon Brown,34,1,35,26,-4,79,83,16,20.3,0,32,16.6,3,1.6,193,56.2,3,2022,18,30,193,-12,12,0.75,28
5149,Austin Hill,1,1,18,8,6,47,41,37,78.7,4,188,100.0,13,6.9,188,88.2,3,2022,15,32,188,-17,9,-2.95,31
5150,Stefan Parsons,25,14,37,28,-7,74,81,2,2.7,0,1,0.6,0,0.0,168,45.0,3,2022,29,34,168,-5,7,2.0,27
5151,Matt Mills,36,11,35,31,-11,45,56,4,8.9,0,12,14.5,0,0.0,83,47.8,3,2022,19,36,83,-17,5,-12.0,32
5152,Brennan Poole,38,33,37,38,-4,1,5,0,0.0,0,0,0.0,0,0.0,3,23.2,3,2022,33,38,3,-5,3,-2.0,30
5153,Noah Gragson,3,1,8,2,4,22,18,18,81.8,42,200,100.0,114,57.0,200,148.4,4,2022,2,1,200,1,45,93.4,1
5154,Josh Berry,5,3,37,8,29,60,31,28,46.7,9,166,83.0,0,0.0,200,106.6,4,2022,8,3,200,5,41,50.05,6
5155,John Hunter Nemechek,2,1,19,6,12,48,36,33,68.8,12,194,97.0,11,5.5,200,113.6,4,2022,11,5,200,6,39,53.15,5
5156,A.J. Allmendinger,4,2,22,7,3,55,52,35,63.6,3,195,97.5,0,0.0,200,101.2,4,2022,17,7,200,10,37,48.35,8
5157,Landon Cassill,9,2,22,10,13,69,56,53,76.8,1,198,99.0,0,0.0,200,92.8,4,2022,22,9,200,13,35,48.45,7
5158,Ryan Sieg,6,1,20,10,-16,47,63,36,76.6,1,196,98.5,2,1.0,199,90.0,4,2022,4,11,199,-7,32,25.95,16
5159,Brandon Brown,12,10,36,16,22,87,65,37,42.5,0,110,55.3,0,0.0,199,75.8,4,2022,26,13,199,13,30,43.0,10
5160,Brett Moffitt,15,7,28,16,-10,62,72,28,45.2,0,102,51.3,0,0.0,199,77.8,4,2022,18,15,199,3,28,31.0,13
5161,Austin Hill,14,8,30,16,-16,56,72,23,41.1,0,104,52.3,0,0.0,199,73.2,4,2022,12,17,199,-5,26,21.0,20
5162,Alex Labbe,16,1,23,18,-10,56,66,12,21.4,0,18,9.0,0,0.0,199,66.3,4,2022,23,19,199,4,24,28.0,14
5163,Stefan Parsons,23,15,36,26,8,74,66,1,1.4,0,1,0.5,0,0.0,198,52.3,4,2022,19,21,198,-2,21,19.0,21
5164,Mason Massey,26,7,36,26,5,65,60,6,9.2,0,5,2.5,0,0.0,198,46.8,4,2022,31,23,198,8,19,27.0,15
5165,J.J. Yeley,25,9,32,27,-5,59,64,11,18.6,0,8,4.0,0,0.0,198,44.3,4,2022,32,25,198,7,17,24.0,17
5166,"Joe Graf, Jr.",24,12,36,27,-7,74,81,6,8.1,0,3,1.5,0,0.0,197,40.2,4,2022,36,27,197,9,15,24.0,17
5167,Ryan Vargas,33,26,38,32,1,41,40,0,0.0,0,0,0.0,0,0.0,197,33.8,4,2022,38,29,197,9,13,22.0,18
5168,David Starr,36,19,36,29,-8,39,47,0,0.0,0,0,0.0,0,0.0,196,49.3,4,2022,29,31,196,-2,10,8.0,24
5169,Kaz Grala,21,18,34,25,-12,57,69,0,0.0,0,0,0.0,0,0.0,196,45.8,4,2022,27,33,196,-6,8,2.0,28
5170,Josh Williams,35,27,36,35,-11,17,28,0,0.0,0,0,0.0,0,0.0,178,26.8,4,2022,30,35,178,-5,6,1.0,29
5171,Anthony Alfredo,37,37,38,37,1,1,0,0,0.0,8,0,0.0,0,0.0,147,33.4,4,2022,37,37,147,0,4,7.6,25
5172,Brandon Jones,1,1,10,2,-1,27,28,23,85.2,21,200,100.0,30,15.0,200,122.8,4,2022,5,2,200,3,42,61.95,3
5173,Trevor Bayne,28,1,30,6,27,53,26,29,54.7,43,187,93.5,38,19.0,200,119.5,4,2022,1,4,200,-3,40,65.85,2
5174,Ty Gibbs,13,2,36,11,19,53,34,32,60.4,6,158,79.0,0,0.0,200,95.1,4,2022,3,6,200,-3,38,37.7,11
5175,Daniel Hemric,8,1,15,8,2,47,45,37,78.7,0,200,100.0,0,0.0,200,95.0,4,2022,15,8,200,7,36,43.0,10
5176,Justin Allgaier,7,1,27,6,19,69,50,43,62.3,12,191,95.5,5,2.5,200,105.6,4,2022,24,10,200,14,34,54.65,4
5177,Jeb Burton,11,3,22,13,2,73,71,59,80.8,0,194,97.5,0,0.0,199,82.2,4,2022,16,12,199,4,31,35.0,12
5178,Sheldon Creed,10,5,23,12,-16,54,70,42,77.8,0,192,96.5,0,0.0,199,81.8,4,2022,9,14,199,-5,29,24.0,17
5179,Ryan Ellis,22,2,37,23,1,67,66,11,16.4,0,9,4.5,0,0.0,199,62.5,4,2022,35,16,199,19,27,46.0,9
5180,Jeremy Clements,17,13,29,18,-9,55,64,14,25.5,1,26,13.1,0,0.0,199,67.1,4,2022,14,18,199,-4,25,21.45,19
5181,Bayley Currey,19,13,32,20,-13,74,87,1,1.4,3,1,0.5,0,0.0,199,64.7,4,2022,13,20,199,-7,23,17.35,23
5182,Sam Mayer,31,4,36,18,58,102,44,25,24.5,0,103,52.0,0,0.0,198,73.7,4,2022,7,22,198,-15,20,5.0,27
5183,Myatt Snider,18,17,30,24,-11,48,59,0,0.0,0,0,0.0,0,0.0,198,52.5,4,2022,25,24,198,1,18,19.0,21
5184,Nick Sanchez,27,14,35,28,1,77,76,4,5.2,0,2,1.0,0,0.0,198,42.8,4,2022,28,26,198,2,16,18.0,22
5185,Jade Buford,30,13,33,27,-7,59,66,0,0.0,0,2,1.0,0,0.0,197,44.8,4,2022,33,28,197,5,14,19.0,21
5186,Kyle Weatherman,20,10,32,22,-23,39,62,1,2.6,0,6,3.0,0,0.0,197,55.8,4,2022,10,30,197,-20,12,-8.0,31
5187,Kyle Sieg,34,20,36,32,-13,53,66,0,0.0,0,0,0.0,0,0.0,196,34.0,4,2022,20,32,196,-12,9,-3.0,30
5188,Jeffrey Earnhardt,32,30,37,34,-15,36,51,0,0.0,0,0,0.0,0,0.0,196,28.2,4,2022,34,34,196,0,7,7.0,26
5189,Parker Retzlaff,29,6,31,28,-27,31,58,3,9.7,0,13,8.2,0,0.0,158,42.8,4,2022,6,36,158,-30,5,-25.0,33
5190,Riley Herbst,38,12,37,35,4,12,8,7,58.3,0,16,80.0,0,0.0,20,33.0,4,2022,21,38,20,-17,3,-14.0,32
5191,Ty Gibbs,29,1,30,8,0,110,110,83,75.5,3,135,78.5,1,0.6,172,107.2,5,2022,4,1,172,3,45,49.6,7
5192,A.J. Allmendinger,5,1,24,6,12,99,87,79,79.8,3,158,91.9,41,23.8,172,117.1,5,2022,7,3,172,4,41,56.6,5
5193,Landon Cassill,8,1,27,10,-7,122,129,92,75.4,3,136,79.1,0,0.0,172,91.7,5,2022,10,5,172,5,39,45.35,9
5194,Brandon Jones,10,1,36,10,-7,77,84,53,68.8,3,133,77.3,1,0.6,172,86.5,5,2022,3,7,172,-4,37,34.6,16
5195,Sheldon Creed,1,1,32,11,-5,116,121,74,63.8,6,135,78.5,15,8.7,172,91.1,5,2022,13,9,172,4,35,45.45,8
5196,J.J. Yeley,23,11,31,21,2,74,72,6,8.1,2,23,13.4,0,0.0,172,60.7,5,2022,21,11,172,10,32,42.9,11
5197,Jeffrey Earnhardt,37,13,38,31,12,39,27,3,7.7,1,13,7.6,0,0.0,172,46.3,5,2022,19,13,172,6,30,36.45,14
5198,Jeb Burton,22,7,33,17,23,144,121,78,54.2,6,85,49.4,0,0.0,172,81.3,5,2022,12,15,172,-3,28,27.7,19
5199,Shane Lee,33,17,38,29,2,53,51,0,0.0,0,0,0.0,0,0.0,172,44.2,5,2022,35,17,172,18,26,44.0,10
5200,Alex Labbe,26,15,33,25,-27,49,76,1,2.0,3,0,0.0,0,0.0,172,48.2,5,2022,17,19,172,-2,24,23.35,22
5201,Sam Mayer,13,3,37,20,-18,111,129,85,76.6,8,81,47.1,0,0.0,172,83.8,5,2022,15,21,172,-6,21,18.6,25
5202,"Joe Graf, Jr.",18,6,36,23,-18,55,73,5,9.1,0,11,6.4,0,0.0,172,53.3,5,2022,23,23,172,0,19,19.0,24
5203,Stefan Parsons,20,11,37,23,-1,73,74,21,28.8,0,21,12.2,0,0.0,172,53.5,5,2022,25,25,172,0,17,17.0,26
5204,Jesse Iwuji,32,11,38,31,-8,35,43,0,0.0,0,5,2.9,0,0.0,172,31.7,5,2022,38,27,172,11,15,26.0,20
5205,Bayley Currey,35,9,37,24,-29,56,85,8,14.3,1,25,14.5,0,0.0,172,40.8,5,2022,20,29,172,-9,13,4.45,30
5206,Matt Mills,27,17,38,31,-11,23,34,0,0.0,0,0,0.0,0,0.0,165,41.3,5,2022,33,31,165,2,10,12.0,27
5207,Josh Berry,14,1,33,15,-5,125,130,72,57.6,4,83,54.2,3,2.0,153,76.0,5,2022,2,33,153,-31,8,-20.45,37
