,finish_pos,qual_pos,season_mid,season_high,season_low,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,last_year_flag,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,DFS,DfsRank,top3,top5,top10,car_make_Chevrolet,car_make_Ford,car_make_Toyota,owner_23XI Racing,owner_JTG-Daugherty Racing,owner_Jack Roush,owner_Joe Gibbs,owner_Matt Kaulig,owner_Richard Childress,owner_Richard Petty Motorsports,owner_Rick Hendrick,owner_Roger Penske,owner_Stewart-Haas Racing,owner_Trackhouse Racing,owner_Wood Brothers,group_len_0.5,group_len_1.0,group_len_1.5,group_len_2.0,group_len_2.7,group_len_3.0
2585,9.0,4.0,22.0,5.0,34.0,20.0,-6.0,76.0,78.0,14.0,3.0,46.0,0.0,64.5,16.9,1.0,18.6,4.0,32.4,19.6,-3.2,72.2,75.4,16.4,6.8,59.4,0.0,65.86000000000001,19.86,34.5,14.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2586,1.0,5.0,5.0,1.0,27.0,9.0,12.0,61.0,42.0,33.0,10.0,269.0,0.0,109.2,56.2,1.0,7.0,2.2,27.6,8.8,13.0,64.2,51.2,40.6,13.6,265.0,19.8,103.7,46.470000000000006,88.4,2.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2587,5.0,6.0,17.0,1.0,29.0,11.0,14.0,71.0,57.0,39.0,41.0,264.0,27.0,103.6,60.2,1.0,19.4,4.0,29.8,14.4,15.4,64.2,48.8,37.8,31.4,211.8,56.4,97.36,52.029999999999994,44.5,9.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2588,25.0,7.0,19.0,2.0,28.0,11.0,17.0,74.0,57.0,41.0,8.0,261.0,0.0,97.7,39.9,1.0,18.0,2.6,23.0,15.8,11.2,61.8,50.6,35.4,8.6,191.6,0.6,85.03999999999999,33.22,-0.55,29.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2589,10.0,8.0,9.0,1.0,26.0,13.0,-3.0,45.0,45.0,21.0,5.0,258.0,1.0,82.3,37.25,1.0,14.8,2.4,24.4,13.8,-3.0,44.0,47.0,21.4,5.4,220.0,8.6,84.94,21.580000000000002,47.05,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2590,2.0,9.0,4.0,1.0,24.0,6.0,9.0,49.0,32.0,34.0,21.0,305.0,15.0,118.2,58.2,1.0,6.2,1.6,23.8,5.0,16.8,47.8,31.0,33.0,22.2,301.6,40.0,117.97999999999999,63.99000000000001,101.85,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2591,8.0,10.0,7.0,2.0,25.0,12.0,5.0,63.0,63.0,49.0,5.0,253.0,0.0,88.3,41.0,1.0,8.8,2.4,25.0,12.2,4.4,66.8,62.4,39.0,3.4,228.6,0.2,88.28,37.980000000000004,41.15,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2592,12.0,11.0,22.0,2.0,33.0,22.0,0.0,85.0,87.0,8.0,1.0,26.0,0.0,60.5,17.0,1.0,20.6,5.4,32.8,22.8,-2.4,68.4,70.8,13.6,4.0,70.8,0.4,61.21999999999999,20.3,30.7,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2593,15.0,12.0,14.0,5.0,27.0,14.0,-10.0,51.0,62.0,34.0,0.0,226.0,0.0,83.0,28.35,1.0,18.6,4.4,28.0,17.6,-8.8,45.2,54.0,27.4,0.6,200.2,0.8,71.22,20.27,25.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2594,17.0,13.0,16.0,2.0,32.0,17.0,6.0,55.0,58.0,23.0,7.0,136.0,0.0,75.2,34.25,1.0,18.8,2.6,31.6,17.8,-1.6,65.8,67.4,19.6,9.4,144.4,10.4,72.66,35.03,23.8,19.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2595,20.0,14.0,20.0,8.0,36.0,17.0,4.0,61.0,52.0,23.0,1.0,138.0,0.0,69.4,11.45,1.0,20.4,6.8,34.2,18.4,1.0,61.2,60.2,21.0,1.4,136.8,0.0,67.82000000000001,12.43,17.0,21.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2596,26.0,15.0,26.0,10.0,35.0,23.0,-1.0,71.0,75.0,7.0,0.0,11.0,0.0,57.7,19.0,1.0,24.6,11.8,34.6,23.8,1.4,65.4,64.0,10.2,0.2,32.2,0.0,56.65999999999999,20.69,5.0,26.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2597,18.0,17.0,25.0,5.0,31.0,22.0,-12.0,83.0,92.0,2.0,1.0,14.0,0.0,59.1,24.35,1.0,23.2,6.8,29.4,20.8,-11.0,69.8,80.8,6.2,1.0,45.8,0.2,62.54,25.500000000000004,24.0,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2598,6.0,18.0,5.0,1.0,26.0,8.0,17.0,71.0,48.0,44.0,25.0,278.0,6.0,108.6,53.75,1.0,5.6,2.4,25.0,7.0,16.0,63.2,47.2,40.6,41.8,282.8,59.2,118.21999999999998,79.81000000000002,54.95,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2599,28.0,19.0,23.0,6.0,30.5,20.5,-6.5,65.5,72.0,3.0,0.5,36.0,0.0,61.349999999999994,17.5,1.0,23.0,8.0,30.75,21.0,-9.75,61.0,70.75,6.25,1.0,33.75,0.0,61.77499999999999,15.200000000000001,5.0,26.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2600,14.0,20.0,12.0,1.0,24.0,11.0,6.0,81.0,68.0,56.0,3.0,239.0,1.0,86.5,26.0,1.0,10.8,1.8,22.6,11.6,3.4,63.6,60.2,43.6,3.6,212.6,5.8,86.62,31.869999999999994,35.45,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2601,13.0,21.0,16.0,4.0,29.0,14.0,-8.0,76.0,91.0,16.0,4.0,129.0,0.0,77.9,21.0,1.0,13.8,4.0,30.2,15.6,1.8,74.0,72.2,25.8,5.6,140.2,0.0,77.44000000000001,27.920000000000005,38.45,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2602,19.0,22.0,14.0,10.0,25.0,18.0,1.0,92.0,91.0,17.0,0.0,89.0,0.0,64.2,20.0,1.0,14.0,10.0,25.0,18.0,1.0,92.0,91.0,17.0,0.0,89.0,0.0,64.2,20.0,27.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2603,29.0,23.0,15.0,3.0,27.0,16.0,5.0,60.0,52.0,32.0,2.0,147.0,0.0,77.3,26.45,1.0,14.4,4.0,28.6,15.4,-0.4,71.6,72.0,30.0,4.6,161.6,0.0,76.93999999999998,25.07,7.0,24.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2604,31.0,24.0,18.0,6.0,27.0,14.0,4.0,80.0,76.0,38.0,3.0,195.0,0.0,83.2,42.0,1.0,15.0,5.8,26.6,14.2,1.8,76.8,75.0,38.4,5.6,204.8,0.0,82.28,34.72,5.7,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2605,16.0,25.0,23.0,7.0,31.0,22.0,-1.0,61.0,63.0,6.0,0.0,15.0,0.0,53.6,26.0,1.0,25.2,6.6,30.0,22.0,-9.4,65.0,74.4,5.6,0.6,16.6,0.0,58.11999999999999,23.669999999999998,38.8,11.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2606,21.0,27.0,30.0,12.0,33.0,27.0,-8.0,32.0,39.0,0.0,0.0,2.0,0.0,44.3,17.0,1.0,29.4,13.2,34.0,28.2,-19.4,37.4,56.8,0.4,0.6,3.2,0.0,44.699999999999996,19.07,27.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2607,11.0,32.0,7.0,1.0,30.0,10.0,13.0,61.0,73.0,42.0,5.0,266.0,2.0,100.3,34.9,1.0,8.6,2.8,28.8,11.6,12.4,73.0,60.6,43.4,10.2,240.6,6.2,94.12,36.54,53.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2608,4.0,1.0,7.5,1.0,23.5,8.5,15.0,114.5,99.5,62.5,7.5,206.0,23.5,99.15,41.25,0.0,7.5,1.0,23.5,8.5,15.0,114.5,99.5,62.5,7.5,206.0,23.5,99.15,41.25,48.25,6.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2609,9.0,2.0,7.5,1.0,22.5,6.0,4.5,105.5,101.0,82.0,17.0,260.0,21.5,111.25,54.525,0.0,7.5,1.0,22.5,6.0,4.5,105.5,101.0,82.0,17.0,260.0,21.5,111.25,54.525,30.25,17.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2610,15.0,3.0,14.5,1.0,29.0,12.5,-17.5,111.0,128.5,50.5,4.5,195.5,9.5,86.6,21.900000000000002,0.0,14.5,1.0,29.0,12.5,-17.5,111.0,128.5,50.5,4.5,195.5,9.5,86.6,21.900000000000002,16.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2611,28.0,4.0,9.5,1.0,24.5,6.0,10.5,108.5,98.0,83.5,29.0,245.0,37.0,115.35,56.3,0.0,9.5,1.0,24.5,6.0,10.5,108.5,98.0,83.5,29.0,245.0,37.0,115.35,56.3,-7.75,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2612,38.0,5.0,14.5,1.0,27.5,12.5,15.0,145.0,130.0,88.0,10.5,194.5,13.0,85.05000000000001,33.475,0.0,14.5,1.0,27.5,12.5,15.0,145.0,130.0,88.0,10.5,194.5,13.0,85.05000000000001,33.475,-26.4,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2613,2.0,6.0,7.5,1.0,17.0,4.0,13.5,107.0,93.5,97.5,37.5,265.5,54.0,129.3,80.375,0.0,7.5,1.0,17.0,4.0,13.5,107.0,93.5,97.5,37.5,265.5,54.0,129.3,80.375,160.05,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2614,10.0,7.0,18.0,1.5,29.5,13.5,-13.0,121.0,134.0,47.0,1.5,153.5,0.0,84.7,21.675,0.0,18.0,1.5,29.5,13.5,-13.0,121.0,134.0,47.0,1.5,153.5,0.0,84.7,21.675,36.4,14.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2615,21.0,8.0,18.0,2.0,30.0,14.0,-6.0,124.5,130.5,59.5,3.5,157.0,0.0,81.2,27.575000000000003,0.0,18.0,2.0,30.0,14.0,-6.0,124.5,130.5,59.5,3.5,157.0,0.0,81.2,27.575000000000003,8.45,31.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2616,8.0,9.0,6.5,1.0,27.5,5.0,20.0,102.5,82.5,74.5,32.0,261.5,63.5,125.60000000000001,82.775,0.0,6.5,1.0,27.5,5.0,20.0,102.5,82.5,74.5,32.0,261.5,63.5,125.60000000000001,82.775,39.75,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2617,1.0,10.0,12.5,3.5,28.0,12.0,14.0,108.5,94.5,69.0,8.5,191.5,0.5,87.85,32.95,0.0,12.5,3.5,28.0,12.0,14.0,108.5,94.5,69.0,8.5,191.5,0.5,87.85,32.95,72.85,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2618,39.0,11.0,12.5,1.0,27.5,10.5,2.0,126.5,124.5,73.0,16.5,196.0,0.0,94.3,29.925,0.0,12.5,1.0,27.5,10.5,2.0,126.5,124.5,73.0,16.5,196.0,0.0,94.3,29.925,-22.6,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2619,12.0,12.0,19.5,3.0,29.0,15.5,-3.0,130.0,133.0,51.5,1.5,139.0,0.0,78.69999999999999,35.675,0.0,19.5,3.0,29.0,15.5,-3.0,130.0,133.0,51.5,1.5,139.0,0.0,78.69999999999999,35.675,31.45,16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2620,6.0,13.0,14.5,3.5,28.5,13.5,9.0,116.0,107.0,60.5,2.0,194.5,0.0,84.8,36.9,0.0,14.5,3.5,28.5,13.5,9.0,116.0,107.0,60.5,2.0,194.5,0.0,84.8,36.9,47.7,7.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2621,3.0,14.0,8.5,2.5,29.5,10.5,3.0,130.0,127.0,83.5,8.5,228.5,0.0,90.80000000000001,21.825,0.0,8.5,2.5,29.5,10.5,3.0,130.0,127.0,83.5,8.5,228.5,0.0,90.80000000000001,21.825,58.3,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2622,16.0,15.0,30.0,8.5,33.0,26.5,5.0,85.0,80.0,5.0,5.5,4.5,1.0,53.75,15.725,0.0,30.0,8.5,33.0,26.5,5.0,85.0,80.0,5.0,5.5,4.5,1.0,53.75,15.725,26.0,19.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2623,20.0,16.0,21.0,6.0,30.0,24.0,0.0,101.0,101.0,20.0,0.0,47.5,0.0,50.95,-4.5,0.0,21.0,6.0,30.0,24.0,0.0,101.0,101.0,20.0,0.0,47.5,0.0,50.95,-4.5,19.0,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2624,7.0,17.0,13.5,3.0,26.5,14.0,-9.0,107.0,116.0,33.5,19.5,117.0,28.5,84.9,40.9,0.0,13.5,3.0,26.5,14.0,-9.0,107.0,116.0,33.5,19.5,117.0,28.5,84.9,40.9,51.5,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2625,5.0,19.0,16.5,5.5,27.5,13.5,13.5,137.5,124.0,61.0,4.5,175.5,0.0,86.35,52.025,0.0,16.5,5.5,27.5,13.5,13.5,137.5,124.0,61.0,4.5,175.5,0.0,86.35,52.025,59.75,3.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2626,11.0,20.0,20.0,6.5,33.5,15.5,-3.0,144.0,147.0,54.0,4.5,135.5,0.0,70.85,34.025,0.0,20.0,6.5,33.5,15.5,-3.0,144.0,147.0,54.0,4.5,135.5,0.0,70.85,34.025,41.45,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2627,14.0,21.0,21.5,7.5,30.5,20.0,4.0,152.5,148.5,27.0,0.5,61.5,0.0,60.95,29.225,0.0,21.5,7.5,30.5,20.0,4.0,152.5,148.5,27.0,0.5,61.5,0.0,60.95,29.225,37.35,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2628,24.0,22.0,26.5,8.5,31.0,21.5,-2.5,126.5,129.0,23.5,5.0,58.0,0.0,65.05,31.75,0.0,26.5,8.5,31.0,21.5,-2.5,126.5,129.0,23.5,5.0,58.0,0.0,65.05,31.75,16.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2629,25.0,23.0,24.5,5.5,31.0,22.0,-11.0,131.0,142.0,22.0,1.0,51.0,0.0,61.05,20.45,0.0,24.5,5.5,31.0,22.0,-11.0,131.0,142.0,22.0,1.0,51.0,0.0,61.05,20.45,15.45,26.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2630,23.0,24.0,30.0,7.5,31.5,25.0,-2.5,112.5,115.0,9.5,0.5,8.0,0.0,52.3,30.725,0.0,30.0,7.5,31.5,25.0,-2.5,112.5,115.0,9.5,0.5,8.0,0.0,52.3,30.725,20.45,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2631,17.0,25.0,14.5,1.0,32.0,21.5,-7.0,127.0,134.0,22.0,0.0,39.0,6.5,56.150000000000006,24.625,0.0,14.5,1.0,32.0,21.5,-7.0,127.0,134.0,22.0,0.0,39.0,6.5,56.150000000000006,24.625,38.3,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2632,18.0,27.0,18.0,3.0,29.0,19.5,-14.5,120.0,134.5,24.5,0.0,81.0,0.0,58.95,9.0,0.0,18.0,3.0,29.0,19.5,-14.5,120.0,134.5,24.5,0.0,81.0,0.0,58.95,9.0,34.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2633,13.0,28.0,17.0,6.0,31.5,16.0,-4.0,121.0,125.0,41.0,1.5,125.0,0.0,76.4,37.175,0.0,17.0,6.0,31.5,16.0,-4.0,121.0,125.0,41.0,1.5,125.0,0.0,76.4,37.175,45.45,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2634,26.0,29.0,11.5,1.5,32.5,19.0,11.0,144.0,133.0,30.5,3.5,76.0,3.5,71.9,44.45,0.0,11.5,1.5,32.5,19.0,11.0,144.0,133.0,30.5,3.5,76.0,3.5,71.9,44.45,20.8,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2635,3.0,2.0,14.0,1.0,29.0,12.0,12.0,63.0,62.0,36.0,17.0,300.0,42.0,85.1,44.9,1.0,13.4,3.0,28.4,13.2,9.2,69.0,59.8,31.6,16.8,281.2,43.8,83.46,35.11,53.3,6.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2636,8.0,3.0,11.0,1.0,28.0,14.0,3.0,59.0,37.0,32.0,31.0,319.0,34.0,86.7,44.95,1.0,14.6,3.2,26.6,14.8,10.2,59.4,49.2,29.2,31.8,276.4,26.0,93.82000000000001,42.21,33.7,14.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2637,17.0,4.0,5.0,1.0,33.0,8.0,13.0,66.0,43.0,43.0,16.0,423.0,5.0,99.7,46.2,1.0,8.2,1.4,30.8,10.2,15.2,58.4,43.2,33.2,30.4,348.4,53.6,100.78,62.480000000000004,17.45,23.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2638,19.0,5.0,14.0,1.0,25.0,8.0,0.0,40.0,49.0,33.0,28.0,386.0,0.0,111.6,58.95,1.0,13.0,1.6,25.0,10.2,-0.8,52.2,53.0,38.6,35.4,358.4,52.2,101.17999999999999,50.58,59.05,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2639,15.0,6.0,4.0,1.0,22.0,8.0,-3.0,42.0,45.0,36.0,31.0,452.0,0.0,100.6,42.95,1.0,12.8,1.4,21.8,9.4,0.0,61.2,61.2,44.6,35.2,395.2,53.4,107.2,58.39,20.8,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2640,22.0,7.0,9.0,2.0,24.0,9.0,-5.0,57.0,56.0,27.0,8.0,396.0,0.0,97.6,32.7,1.0,13.6,2.2,23.6,13.0,-5.0,51.6,56.6,28.6,11.4,343.0,0.2,88.66,25.580000000000002,7.25,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2641,6.0,8.0,11.0,2.0,20.0,14.0,0.0,54.0,58.0,50.0,8.0,302.0,0.0,73.5,7.7,1.0,17.0,2.4,23.6,16.6,5.6,72.8,67.2,44.2,11.4,299.4,0.0,76.17999999999999,15.73,49.45,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2642,21.0,9.0,15.0,4.0,27.0,14.0,-1.0,73.0,75.0,38.0,5.0,282.0,0.0,78.0,26.25,1.0,14.8,7.0,28.4,17.4,2.6,70.2,67.6,27.6,15.4,211.8,11.0,76.76,32.480000000000004,9.45,27.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2643,1.0,10.0,4.0,1.0,21.0,5.0,-3.0,44.0,54.0,38.0,23.0,471.0,19.0,116.1,60.1,1.0,4.4,1.0,18.8,4.8,-4.2,47.4,51.6,38.0,28.6,464.8,60.0,114.05999999999999,57.870000000000005,78.25,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2644,14.0,11.0,14.0,7.0,30.0,24.0,-1.0,57.0,58.0,14.0,3.0,47.0,0.0,54.6,19.0,1.0,19.6,7.8,29.6,22.2,-6.4,49.2,55.6,11.0,3.8,153.2,0.0,60.6,25.509999999999998,26.45,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2645,13.0,12.0,25.0,3.0,29.0,15.0,-15.0,63.0,80.0,24.0,5.0,250.0,0.0,77.0,32.65,1.0,22.4,3.2,27.0,16.4,-11.0,66.2,77.2,25.8,7.2,225.4,2.2,77.24000000000001,27.589999999999996,29.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2646,2.0,13.0,22.0,6.0,29.0,21.0,8.0,49.0,41.0,6.0,5.0,64.0,0.0,63.0,19.25,1.0,27.6,8.8,27.0,24.4,7.2,57.4,50.2,18.6,8.4,79.0,0.0,58.879999999999995,11.580000000000002,57.95,4.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2647,5.0,14.0,18.0,8.0,29.0,20.0,-7.0,62.0,61.0,33.0,1.0,112.0,0.0,68.4,28.0,1.0,17.8,9.8,29.4,18.8,-6.6,65.6,72.2,25.6,2.6,156.8,0.0,65.28,26.57,51.15,8.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2648,34.0,15.0,20.0,7.0,33.0,17.0,6.0,100.0,73.0,23.0,1.0,185.0,0.0,73.7,24.0,1.0,20.2,7.8,31.6,18.6,12.2,89.6,77.4,25.6,5.0,172.0,0.2,70.06,31.5,-8.4,34.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2649,4.0,18.0,26.0,11.0,34.0,27.0,-3.0,50.0,70.0,0.0,1.0,1.0,0.0,45.2,19.0,1.0,26.8,12.6,34.2,27.6,-5.4,55.0,60.4,1.2,0.8,2.8,0.0,46.81999999999999,23.76,77.95,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2650,27.0,19.0,19.0,6.0,32.0,17.0,-3.0,59.0,71.0,19.0,3.0,174.0,0.0,67.0,32.0,1.0,16.8,4.6,31.0,18.6,-1.2,62.0,63.2,22.4,5.6,183.4,0.0,68.46000000000001,38.72,7.9,29.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2651,11.0,20.0,9.0,1.0,24.0,8.0,8.0,51.0,45.0,39.0,27.0,400.0,82.0,103.9,56.05,1.0,8.4,1.0,25.8,9.8,3.4,53.6,50.2,40.2,28.6,377.2,79.4,108.74000000000001,63.31999999999999,41.45,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2652,24.0,21.0,21.0,10.0,29.0,21.0,-7.0,49.0,56.0,9.0,0.0,76.0,0.0,59.0,15.95,1.0,21.4,10.2,29.0,20.8,-6.6,51.6,58.2,18.4,2.8,150.8,0.0,62.120000000000005,15.66,15.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2653,18.0,22.0,20.0,12.0,31.0,22.0,2.0,58.0,59.0,5.0,0.0,34.0,0.0,60.9,27.0,1.0,21.4,12.0,31.2,21.8,1.6,60.6,59.0,6.2,0.6,50.6,0.0,61.46,34.67,30.35,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2654,36.0,23.0,12.0,2.0,28.0,10.0,-6.0,56.0,67.0,47.0,12.0,446.0,0.0,94.7,40.25,1.0,13.8,2.0,26.8,12.4,-12.2,56.2,68.4,38.2,14.8,350.6,4.0,87.03999999999999,26.660000000000004,-8.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2655,9.0,24.0,15.0,8.0,30.0,15.0,20.0,91.0,63.0,30.0,6.0,323.0,0.0,82.1,38.9,1.0,14.2,6.4,28.4,15.6,16.4,77.4,61.0,32.2,12.0,237.8,0.0,81.28,40.6,52.25,7.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2656,10.0,26.0,3.0,1.0,15.0,4.0,6.0,50.0,28.0,50.0,39.0,497.0,23.0,115.9,58.3,1.0,4.0,1.0,15.8,4.6,7.2,46.6,39.4,44.2,46.0,478.8,70.0,117.16000000000001,74.8,50.45,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2657,7.0,27.0,15.0,8.0,30.0,16.0,-2.0,51.0,57.0,31.0,4.0,238.0,0.0,75.0,27.25,1.0,19.4,8.0,26.2,18.6,-6.2,55.2,61.4,25.4,5.8,213.0,0.0,69.64,27.009999999999998,57.45,5.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2658,16.0,28.0,8.0,2.0,23.0,10.0,-8.0,58.0,62.0,43.0,6.0,392.0,0.0,97.2,38.15,1.0,10.8,2.8,23.4,11.6,-0.6,62.0,62.6,38.8,10.2,349.2,7.6,92.62,39.89,39.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2659,6.0,1.0,4.0,1.0,11.0,4.0,4.0,26.0,22.0,26.0,20.0,253.0,61.0,128.5,78.25,0.0,4.0,1.0,11.0,4.0,4.0,26.0,22.0,26.0,20.0,253.0,61.0,128.5,78.25,35.85,15.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
