,qual_pos,season_mid,season_high,season_low,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,last_year_flag,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,DFS,DfsRank,owner_23XI Racing,owner_Archie St. Hilaire,owner_B.J. McLeod,owner_BK Racing,owner_Barney Visser,owner_Beard Motorsports,owner_Bob Jenkins,owner_Bryan Smith,owner_Carl Long,owner_Gaunt Brothers Racing,owner_Germain Racing,owner_JTG-Daugherty Racing,owner_Jack Roush,owner_Jay Robinson,owner_Joe Gibbs,owner_Leavine Family Racing,owner_Matt Kaulig,owner_Premium Motorsports,owner_Richard Childress,owner_Richard Petty Motorsports,owner_Rick Hendrick,owner_Rick Ware Racing,owner_Ricky Benton,owner_Roger Penske,owner_Spire Motorsports,owner_StarCom Racing,owner_Stewart-Haas Racing,owner_Tommy Baldwin,owner_Trackhouse Racing,owner_Wood Brothers,car_make_Chevrolet,car_make_Ford,car_make_Toyota,group_len_0.5,group_len_1.0,group_len_1.5,group_len_2.0,group_len_2.7,group_len_3.0
2413,12.0,23.5,4.5,32.0,22.0,4.0,96.0,81.5,14.0,0.0,17.5,0.0,57.9,30.725,1.0,22.833333333333332,5.5,32.333333333333336,21.0,7.0,97.33333333333333,90.33333333333333,16.0,0.3333333333333333,21.5,0.0,57.98333333333334,28.98333333333333,29.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2414,13.0,10.0,3.5,31.5,12.5,-1.5,83.5,94.0,41.0,2.0,142.5,0.0,84.95,31.175,1.0,10.666666666666666,3.6666666666666665,32.333333333333336,16.0,-0.16666666666666666,88.0,88.16666666666667,39.166666666666664,3.1666666666666665,113.66666666666667,0.5,84.05,28.55,51.25,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2415,14.0,24.0,6.5,32.0,22.0,-2.0,74.5,82.0,8.5,0.0,16.5,0.0,52.0,16.5,1.0,23.833333333333332,9.166666666666666,33.166666666666664,21.833333333333332,-0.16666666666666666,73.0,73.16666666666667,10.0,0.6666666666666666,29.5,0.0,57.98333333333333,22.8,2.45,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2416,15.0,7.0,1.0,31.0,9.5,0.0,82.0,76.5,33.5,6.0,150.0,5.0,102.45,42.95,1.0,11.666666666666666,1.5,28.5,12.666666666666666,3.1666666666666665,75.66666666666667,72.5,32.333333333333336,11.333333333333334,132.0,19.666666666666668,99.01666666666667,35.35,55.45,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2417,16.0,7.0,1.0,30.0,9.0,-9.0,95.0,95.5,42.0,10.0,158.5,1.5,90.25,46.225,1.0,10.333333333333334,2.6666666666666665,27.666666666666668,11.0,-9.166666666666666,86.0,95.16666666666667,39.666666666666664,8.666666666666666,136.16666666666666,4.166666666666667,93.35000000000001,40.44166666666667,51.6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2418,17.0,3.0,1.0,26.0,9.5,6.0,74.5,74.5,46.0,18.5,146.0,29.5,105.2,58.2,1.0,5.166666666666667,1.5,25.833333333333332,10.0,0.6666666666666666,76.66666666666667,76.0,43.833333333333336,26.833333333333332,143.66666666666666,45.333333333333336,112.16666666666667,57.07500000000001,60.6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2419,20.0,20.0,7.5,31.5,23.0,7.5,71.5,75.5,6.5,0.0,8.5,0.0,52.5,23.5,1.0,20.0,8.0,31.666666666666668,22.333333333333332,5.333333333333333,83.33333333333333,78.0,9.666666666666666,0.0,16.833333333333332,0.0,57.116666666666674,24.5,2.0,33.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2420,21.0,13.0,1.0,29.5,12.5,10.0,71.5,68.0,36.5,3.0,110.0,1.5,93.0,38.325,1.0,12.833333333333334,1.8333333333333333,27.666666666666668,12.5,8.0,84.0,76.0,34.833333333333336,4.0,115.16666666666667,5.166666666666667,87.7,45.258333333333326,35.15,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2421,24.0,29.0,11.5,32.5,26.0,-5.5,62.5,67.0,3.5,0.0,4.0,0.0,48.15,18.225,1.0,27.166666666666668,13.166666666666666,32.0,25.0,-3.6666666666666665,66.16666666666667,69.83333333333333,6.166666666666667,0.5,12.0,0.0,52.21666666666667,22.391666666666666,14.45,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2422,25.0,15.0,3.0,34.5,16.5,0.0,77.0,72.5,29.0,1.0,84.0,0.0,69.7,31.45,1.0,18.333333333333332,4.166666666666667,32.833333333333336,18.333333333333332,-1.1666666666666667,70.66666666666667,71.83333333333333,31.166666666666668,1.1666666666666667,88.33333333333333,1.1666666666666667,67.78333333333333,23.150000000000002,19.45,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2423,26.0,30.0,18.0,34.5,28.5,0.5,49.5,54.0,0.0,0.0,0.0,0.0,41.3,27.225,1.0,30.333333333333332,14.5,34.5,28.5,-0.8333333333333334,47.166666666666664,48.0,2.1666666666666665,0.3333333333333333,3.0,0.0,43.36666666666667,21.983333333333334,10.45,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2424,27.0,28.0,11.0,34.0,29.0,1.0,45.0,42.0,2.0,0.0,1.0,0.0,40.3,19.0,1.0,28.8,12.2,34.4,28.8,3.0,44.6,41.6,2.2,0.4,2.2,0.2,41.44,21.830000000000002,36.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2425,28.0,7.0,1.0,27.0,8.0,4.5,84.5,71.0,36.0,12.0,152.5,5.5,104.8,56.675,1.0,11.0,1.5,27.666666666666668,8.5,1.1666666666666667,73.5,72.33333333333333,38.5,15.666666666666666,147.66666666666666,8.666666666666666,106.23333333333333,54.38333333333335,60.45,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2426,29.0,7.5,2.5,28.5,12.5,-1.0,72.5,100.5,40.0,4.0,136.0,0.0,80.4,24.125,1.0,12.0,2.5,26.833333333333332,13.666666666666666,-8.666666666666666,75.5,84.16666666666667,38.333333333333336,3.1666666666666665,125.66666666666667,1.6666666666666667,87.78333333333335,18.84166666666667,54.35,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2427,30.0,34.5,22.0,38.5,33.5,0.5,13.0,12.5,0.0,0.0,0.0,0.0,32.85,20.0,1.0,34.5,22.0,38.5,33.5,0.5,13.0,12.5,0.0,0.0,0.0,0.0,32.85,20.0,9.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2428,31.0,15.5,4.5,29.5,14.0,4.0,102.0,98.5,39.0,2.0,119.5,0.0,84.45,40.8,1.0,16.833333333333332,3.5,30.5,14.0,3.1666666666666665,96.16666666666667,93.0,38.833333333333336,2.6666666666666665,114.5,1.6666666666666667,80.91666666666667,35.949999999999996,17.45,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2429,33.0,32.0,22.0,36.5,32.5,4.5,24.5,16.5,0.0,0.0,0.5,0.0,31.4,18.45,1.0,33.0,21.5,36.5,32.5,5.0,22.0,17.0,0.0,0.5,0.75,0.0,33.25,19.475,2.9,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2430,34.0,36.0,35.0,38.0,36.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,25.5,9.0,1.0,36.0,35.0,38.0,36.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,25.5,9.0,9.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2431,35.0,34.0,23.5,37.5,33.5,0.0,14.0,15.0,0.0,0.0,0.0,0.0,29.6,11.95,1.0,33.25,21.5,37.25,33.25,-0.25,14.5,14.75,0.0,0.5,0.5,0.0,30.15,12.725,6.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2432,36.0,35.0,28.0,37.5,34.0,0.0,13.5,13.5,0.0,0.0,0.0,0.0,27.85,12.45,1.0,35.25,25.75,37.5,34.0,-3.5,13.75,17.25,0.0,0.5,0.25,0.0,29.2,13.725,9.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2433,38.0,13.0,1.5,26.5,10.5,17.0,73.0,64.0,49.5,3.0,139.0,0.0,100.85,51.849999999999994,1.0,14.666666666666666,4.166666666666667,27.833333333333332,15.166666666666666,21.833333333333332,79.66666666666667,57.833333333333336,40.5,5.833333333333333,117.16666666666667,7.166666666666667,89.73333333333335,39.75000000000001,56.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2434,1.0,9.0,1.0,35.0,20.0,-1.0,33.0,33.0,20.0,4.0,165.0,0.0,76.8,-3.55,1.0,17.2,3.0,26.6,20.2,-4.2,31.6,35.8,18.4,12.8,164.0,29.0,78.00000000000001,10.410000000000002,81.25,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2435,2.0,5.0,2.0,17.0,5.0,6.0,42.0,36.0,32.0,28.0,308.0,0.0,113.8,52.6,1.0,5.6,2.0,18.4,5.6,5.4,45.0,39.6,32.0,23.4,339.2,8.4,113.28,55.629999999999995,84.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2436,3.0,6.0,1.0,18.0,6.0,1.0,55.0,32.0,29.0,38.0,311.0,113.0,124.6,106.6,1.0,6.8,1.4,17.6,7.2,2.6,47.2,44.6,26.8,41.2,274.6,96.0,114.52000000000002,80.53999999999999,8.7,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2437,4.0,7.0,2.0,28.0,6.0,5.0,50.0,45.0,31.0,11.0,311.0,0.0,102.7,52.7,1.0,7.4,2.6,24.6,9.0,10.2,58.4,48.2,29.4,18.8,282.8,30.8,99.39999999999999,52.36,40.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2438,5.0,8.0,2.0,22.0,7.0,7.0,43.0,35.0,26.0,6.0,304.0,0.0,105.1,43.7,1.0,9.0,2.4,20.8,8.8,0.2,43.2,43.0,29.8,10.4,313.4,18.8,102.13999999999999,35.98,-27.55,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2439,6.0,12.0,2.0,22.0,13.0,-7.0,53.0,58.0,25.0,6.0,256.0,0.0,78.2,20.7,1.0,12.4,3.4,23.4,12.2,0.4,52.2,51.8,23.6,5.2,216.2,7.6,84.28,28.839999999999996,34.9,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2440,7.0,11.0,2.0,22.0,10.0,0.0,49.0,40.0,31.0,5.0,243.0,0.0,88.4,38.45,1.0,12.2,1.8,20.6,11.2,2.4,49.8,47.4,28.4,4.0,266.6,1.4,86.20000000000002,33.35,39.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2441,8.0,14.0,2.0,27.0,17.0,11.0,67.0,51.0,23.0,2.0,158.0,0.0,67.3,52.0,1.0,15.2,4.8,27.4,14.8,11.0,55.6,44.6,26.6,14.0,197.8,3.2,82.1,33.9,24.35,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2442,9.0,15.0,4.0,24.0,15.0,-3.0,59.0,59.0,34.0,3.0,248.0,0.0,80.4,34.35,1.0,16.4,4.6,24.4,15.0,-3.4,57.4,60.8,29.0,8.0,206.4,0.0,76.35999999999999,34.6,26.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2443,10.0,5.0,1.0,19.0,6.0,14.0,53.0,30.0,45.0,43.0,312.0,69.0,126.5,77.6,1.0,6.0,1.6,18.4,6.4,14.8,49.2,34.4,37.6,51.8,336.2,73.0,117.67999999999999,84.56000000000002,52.05,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2444,11.0,19.0,3.0,25.0,10.0,0.0,46.0,46.0,30.0,3.0,262.0,0.0,89.5,40.35,1.0,18.0,3.6,26.2,13.6,-0.2,40.8,41.0,24.0,5.4,265.6,0.8,85.76,31.23,-2.55,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
